region	chr	midPos	Nsites
region	chr	midPos	Nsites
(2831952,2859060)(3275000,3304999)(3275000,3305000)	NC_037124.1f8t16	3290000	27110	0.040015
(2836941,2864037)(3280000,3309999)(3280000,3310000)	NC_037124.1f8t16	3295000	27098	0.040376
(2841921,2868863)(3285000,3314999)(3285000,3315000)	NC_037124.1f8t16	3300000	26944	0.045773
(2846887,2871944)(3290000,3319983)(3290000,3320000)	NC_037124.1f8t16	3305000	25059	0.043406
(2851861,2876798)(3295000,3324999)(3295000,3325000)	NC_037124.1f8t16	3310000	24939	0.039644
(2856316,2881757)(3300000,3329999)(3300000,3330000)	NC_037124.1f8t16	3315000	25443	0.044926
(2859061,2886737)(3305000,3334999)(3305000,3335000)	NC_037124.1f8t16	3320000	27678	0.045241
(2864038,2891734)(3310000,3339999)(3310000,3340000)	NC_037124.1f8t16	3325000	27698	0.044246
(2868864,2896689)(3315000,3344999)(3315000,3345000)	NC_037124.1f8t16	3330000	27827	0.043933
(2871945,2901667)(3320002,3349999)(3320000,3350000)	NC_037124.1f8t16	3335000	29724	0.043698
(2876799,2906662)(3325000,3354999)(3325000,3355000)	NC_037124.1f8t16	3340000	29865	0.053700
(2881758,2911455)(3330000,3359999)(3330000,3360000)	NC_037124.1f8t16	3345000	29699	0.048062
(2886738,2916441)(3335000,3364999)(3335000,3365000)	NC_037124.1f8t16	3350000	29705	0.057677
(2891735,2919545)(3340000,3369043)(3340000,3370000)	NC_037124.1f8t16	3355000	27812	0.056468
(2896690,2921782)(3345000,3374999)(3345000,3375000)	NC_037124.1f8t16	3360000	25094	0.056596
(2901668,2926750)(3350000,3379999)(3350000,3380000)	NC_037124.1f8t16	3365000	25084	0.048356
(2906663,2930169)(3355000,3384100)(3355000,3385000)	NC_037124.1f8t16	3370000	23508	0.045579
(2911456,2934316)(3360000,3389999)(3360000,3390000)	NC_037124.1f8t16	3375000	22862	0.078259
(2916442,2938318)(3365000,3394043)(3365000,3395000)	NC_037124.1f8t16	3380000	21878	0.077180
(2919546,2942778)(3371224,3399999)(3370000,3400000)	NC_037124.1f8t16	3385000	23234	0.076654
(2921783,2947723)(3375000,3404999)(3375000,3405000)	NC_037124.1f8t16	3390000	25942	0.073869
(2926751,2952595)(3380000,3409999)(3380000,3410000)	NC_037124.1f8t16	3395000	25846	0.090933
(2930170,2957572)(3385843,3414999)(3385000,3415000)	NC_037124.1f8t16	3400000	27404	0.086729
(2934317,2962564)(3390000,3419999)(3390000,3420000)	NC_037124.1f8t16	3405000	28249	0.064188
(2938319,2966293)(3395010,3424999)(3395000,3425000)	NC_037124.1f8t16	3410000	27976	0.069087
(2942779,2971198)(3400000,3429999)(3400000,3430000)	NC_037124.1f8t16	3415000	28421	0.064863
(2947724,2976132)(3405000,3434999)(3405000,3435000)	NC_037124.1f8t16	3420000	28410	0.068509
(2952596,2980567)(3410000,3439999)(3410000,3440000)	NC_037124.1f8t16	3425000	27973	0.054250
(2957573,2985279)(3415000,3444999)(3415000,3445000)	NC_037124.1f8t16	3430000	27708	0.055196
(2962565,2990253)(3420000,3449999)(3420000,3450000)	NC_037124.1f8t16	3435000	27690	0.066058
(2966294,2995201)(3425000,3454999)(3425000,3455000)	NC_037124.1f8t16	3440000	28909	0.046812
(2971199,2998549)(3430000,3458568)(3430000,3460000)	NC_037124.1f8t16	3445000	27352	0.057917
(2976133,2998549)(3435000,3458568)(3435000,3465000)	NC_037124.1f8t16	3450000	22418	0.051576
(2980568,3003332)(3440000,3469999)(3440000,3470000)	NC_037124.1f8t16	3455000	22766	0.051361
(2985280,3006621)(3445000,3473514)(3445000,3475000)	NC_037124.1f8t16	3460000	21343	0.055167
(2990254,3011082)(3450000,3479999)(3450000,3480000)	NC_037124.1f8t16	3465000	20830	0.050416
(2995202,3014584)(3455000,3484999)(3455000,3485000)	NC_037124.1f8t16	3470000	19384	0.056915
(2998550,3019298)(3465186,3489999)(3460000,3490000)	NC_037124.1f8t16	3475000	20750	0.070024
(2998550,3024271)(3465186,3494999)(3465000,3495000)	NC_037124.1f8t16	3480000	25723	0.064002
(3003333,3029122)(3470000,3499999)(3470000,3500000)	NC_037124.1f8t16	3485000	25791	0.070541
(3006622,3033849)(3475139,3504889)(3475000,3505000)	NC_037124.1f8t16	3490000	27229	0.074672
(3011083,3037553)(3480000,3509999)(3480000,3510000)	NC_037124.1f8t16	3495000	26472	0.085605
(3014585,3042371)(3485000,3514999)(3485000,3515000)	NC_037124.1f8t16	3500000	27788	0.123071
(3019299,3047330)(3490000,3519998)(3490000,3520000)	NC_037124.1f8t16	3505000	28033	0.125773
(3024272,3052265)(3495000,3524999)(3495000,3525000)	NC_037124.1f8t16	3510000	27995	0.161073
(3029123,3057002)(3500000,3529999)(3500000,3530000)	NC_037124.1f8t16	3515000	27881	0.148609
(3033850,3061974)(3505486,3534999)(3505000,3535000)	NC_037124.1f8t16	3520000	28126	0.161746
(3037554,3066929)(3510000,3539999)(3510000,3540000)	NC_037124.1f8t16	3525000	29377	0.188421
(3042372,3071914)(3515000,3544999)(3515000,3545000)	NC_037124.1f8t16	3530000	29544	0.155570
(3047331,3076865)(3520000,3549999)(3520000,3550000)	NC_037124.1f8t16	3535000	29536	0.152829
(3052266,3081861)(3525000,3554999)(3525000,3555000)	NC_037124.1f8t16	3540000	29597	0.149946
(3057003,3086847)(3530000,3559999)(3530000,3560000)	NC_037124.1f8t16	3545000	29846	0.165461
(3061975,3091816)(3535000,3564999)(3535000,3565000)	NC_037124.1f8t16	3550000	29843	0.142093
(3066930,3096643)(3540000,3569999)(3540000,3570000)	NC_037124.1f8t16	3555000	29715	0.089052
(3071915,3101479)(3545000,3574999)(3545000,3575000)	NC_037124.1f8t16	3560000	29566	0.084114
(3076866,3106442)(3550000,3579999)(3550000,3580000)	NC_037124.1f8t16	3565000	29578	0.071937
(3081862,3107911)(3555000,3584999)(3555000,3585000)	NC_037124.1f8t16	3570000	26051	0.067815
(3086848,3112873)(3560000,3589997)(3560000,3590000)	NC_037124.1f8t16	3575000	26027	0.062167
(3091817,3117816)(3565000,3594999)(3565000,3595000)	NC_037124.1f8t16	3580000	26001	0.058800
(3096644,3122727)(3570000,3599999)(3570000,3600000)	NC_037124.1f8t16	3585000	26085	0.058443
(3101480,3127713)(3575000,3604999)(3575000,3605000)	NC_037124.1f8t16	3590000	26235	0.046405
(3106443,3132696)(3580000,3609999)(3580000,3610000)	NC_037124.1f8t16	3595000	26255	0.032992
(3107912,3136322)(3585000,3614999)(3585000,3615000)	NC_037124.1f8t16	3600000	28412	0.032925
(3112874,3141230)(3590021,3619999)(3590000,3620000)	NC_037124.1f8t16	3605000	28358	0.027475
(3117817,3146200)(3595000,3624999)(3595000,3625000)	NC_037124.1f8t16	3610000	28385	0.030994
(3122728,3151165)(3600000,3629999)(3600000,3630000)	NC_037124.1f8t16	3615000	28439	0.030800
(3127714,3156161)(3605000,3634999)(3605000,3635000)	NC_037124.1f8t16	3620000	28449	0.035106
(3132697,3161137)(3610000,3639999)(3610000,3640000)	NC_037124.1f8t16	3625000	28442	0.043916
(3136323,3166126)(3615000,3644999)(3615000,3645000)	NC_037124.1f8t16	3630000	29805	0.044569
(3141231,3171059)(3620000,3649999)(3620000,3650000)	NC_037124.1f8t16	3635000	29830	0.045888
(3146201,3176048)(3625000,3654999)(3625000,3655000)	NC_037124.1f8t16	3640000	29849	0.052739
(3151166,3181032)(3630000,3659999)(3630000,3660000)	NC_037124.1f8t16	3645000	29868	0.051652
(3156162,3185955)(3635000,3664999)(3635000,3665000)	NC_037124.1f8t16	3650000	29795	0.048604
(3161138,3190945)(3640000,3669999)(3640000,3670000)	NC_037124.1f8t16	3655000	29809	0.054136
(3166127,3195865)(3645000,3674999)(3645000,3675000)	NC_037124.1f8t16	3660000	29740	0.057281
(3171060,3200811)(3650000,3679999)(3650000,3680000)	NC_037124.1f8t16	3665000	29753	0.059253
(3176049,3205792)(3655000,3684999)(3655000,3685000)	NC_037124.1f8t16	3670000	29745	0.048180
(3181033,3210758)(3660000,3689999)(3660000,3690000)	NC_037124.1f8t16	3675000	29727	0.049288
(3185956,3215756)(3665000,3694999)(3665000,3695000)	NC_037124.1f8t16	3680000	29802	0.048655
(3190946,3220731)(3670000,3699999)(3670000,3700000)	NC_037124.1f8t16	3685000	29787	0.043485
(3195866,3225719)(3675000,3704999)(3675000,3705000)	NC_037124.1f8t16	3690000	29855	0.047520
(3200812,3230705)(3680000,3709999)(3680000,3710000)	NC_037124.1f8t16	3695000	29895	0.046170
(3205793,3235638)(3685000,3714999)(3685000,3715000)	NC_037124.1f8t16	3700000	29847	0.055608
(3210759,3240552)(3690000,3719999)(3690000,3720000)	NC_037124.1f8t16	3705000	29795	0.059648
(3215757,3245499)(3695000,3724999)(3695000,3725000)	NC_037124.1f8t16	3710000	29744	0.058258
(3220732,3249681)(3700000,3729842)(3700000,3730000)	NC_037124.1f8t16	3715000	28951	0.064112
(3225720,3252900)(3705000,3734999)(3705000,3735000)	NC_037124.1f8t16	3720000	27182	0.061803
(3230706,3257853)(3710000,3739999)(3710000,3740000)	NC_037124.1f8t16	3725000	27149	0.070843
(3235639,3262792)(3715000,3744999)(3715000,3745000)	NC_037124.1f8t16	3730000	27155	0.070383
(3240553,3267746)(3720000,3749999)(3720000,3750000)	NC_037124.1f8t16	3735000	27195	0.107908
(3245500,3272666)(3725000,3754999)(3725000,3755000)	NC_037124.1f8t16	3740000	27168	0.129732
(3249682,3277648)(3730593,3759999)(3730000,3760000)	NC_037124.1f8t16	3745000	27968	0.154528
(3252901,3282637)(3735000,3764999)(3735000,3765000)	NC_037124.1f8t16	3750000	29738	0.165225
(3257854,3287635)(3740000,3769999)(3740000,3770000)	NC_037124.1f8t16	3755000	29783	0.155942
(3262793,3292386)(3745000,3774999)(3745000,3775000)	NC_037124.1f8t16	3760000	29595	0.147804
(3267747,3297185)(3750000,3779999)(3750000,3780000)	NC_037124.1f8t16	3765000	29440	0.094081
(3272667,3302172)(3755000,3784999)(3755000,3785000)	NC_037124.1f8t16	3770000	29507	0.073091
(3277649,3307074)(3760000,3789999)(3760000,3790000)	NC_037124.1f8t16	3775000	29427	0.076144
(3282638,3312050)(3765000,3794999)(3765000,3795000)	NC_037124.1f8t16	3780000	29414	0.055616
(3287636,3317024)(3770000,3799999)(3770000,3800000)	NC_037124.1f8t16	3785000	29390	0.067909
(3292387,3321875)(3775000,3804999)(3775000,3805000)	NC_037124.1f8t16	3790000	29490	0.082148
(3297186,3326630)(3780000,3809999)(3780000,3810000)	NC_037124.1f8t16	3795000	29446	0.087784
(3302173,3331585)(3785000,3814999)(3785000,3815000)	NC_037124.1f8t16	3800000	29414	0.094159
(3307075,3333356)(3790000,3819999)(3790000,3820000)	NC_037124.1f8t16	3805000	26283	0.116148
(3312051,3338341)(3795000,3824999)(3795000,3825000)	NC_037124.1f8t16	3810000	26292	0.126714
(3317025,3343305)(3800000,3829999)(3800000,3830000)	NC_037124.1f8t16	3815000	26282	0.129266
(3321876,3348025)(3805000,3834785)(3805000,3835000)	NC_037124.1f8t16	3820000	26151	0.134427
(3326631,3348025)(3810000,3834785)(3810000,3840000)	NC_037124.1f8t16	3825000	21396	0.141738
(3331586,3348025)(3815000,3834785)(3815000,3845000)	NC_037124.1f8t16	3830000	16441	0.153460
(3333357,3349696)(3820000,3849999)(3820000,3850000)	NC_037124.1f8t16	3835000	16341	0.109157
(3338342,3354696)(3825000,3854999)(3825000,3855000)	NC_037124.1f8t16	3840000	16356	0.149166
(3343306,3359623)(3830000,3859999)(3830000,3860000)	NC_037124.1f8t16	3845000	16319	0.166708
(3348026,3364527)(3848329,3864999)(3835000,3865000)	NC_037124.1f8t16	3850000	16503	0.200269
(3348026,3369514)(3848329,3869999)(3840000,3870000)	NC_037124.1f8t16	3855000	21490	0.183062
(3348026,3374451)(3848329,3874999)(3845000,3875000)	NC_037124.1f8t16	3860000	26427	0.158844
(3349697,3379221)(3850000,3879999)(3850000,3880000)	NC_037124.1f8t16	3865000	29526	0.166101
(3354697,3384055)(3855000,3884999)(3855000,3885000)	NC_037124.1f8t16	3870000	29360	0.141579
(3359624,3388965)(3860000,3889999)(3860000,3890000)	NC_037124.1f8t16	3875000	29343	0.125408
(3364528,3393963)(3865000,3894999)(3865000,3895000)	NC_037124.1f8t16	3880000	29437	0.097165
(3369515,3398853)(3870000,3899999)(3870000,3900000)	NC_037124.1f8t16	3885000	29340	0.093918
(3374452,3403820)(3875000,3904999)(3875000,3905000)	NC_037124.1f8t16	3890000	29370	0.097540
(3379222,3408222)(3880000,3909999)(3880000,3910000)	NC_037124.1f8t16	3895000	29002	0.097865
(3384056,3413201)(3885000,3914999)(3885000,3915000)	NC_037124.1f8t16	3900000	29147	0.096760
(3388966,3418181)(3890000,3919999)(3890000,3920000)	NC_037124.1f8t16	3905000	29217	0.090889
(3393964,3423007)(3895000,3924999)(3895000,3925000)	NC_037124.1f8t16	3910000	29045	0.112987
(3398854,3427948)(3900000,3929999)(3900000,3930000)	NC_037124.1f8t16	3915000	29096	0.121963
(3403821,3432912)(3905000,3934999)(3905000,3935000)	NC_037124.1f8t16	3920000	29093	0.135155
(3408223,3437890)(3910000,3939999)(3910000,3940000)	NC_037124.1f8t16	3925000	29669	0.123163
(3413202,3442001)(3915000,3944999)(3915000,3945000)	NC_037124.1f8t16	3930000	28801	0.124783
(3418182,3446892)(3920000,3949999)(3920000,3950000)	NC_037124.1f8t16	3935000	28712	0.166353
(3423008,3451122)(3925000,3954999)(3925000,3955000)	NC_037124.1f8t16	3940000	28116	0.153380
(3427949,3456095)(3930000,3959999)(3930000,3960000)	NC_037124.1f8t16	3945000	28148	0.149101
(3432913,3460978)(3935000,3964999)(3935000,3965000)	NC_037124.1f8t16	3950000	28067	0.157681
(3437891,3465964)(3940000,3969999)(3940000,3970000)	NC_037124.1f8t16	3955000	28075	0.178201
(3442002,3470961)(3945000,3974999)(3945000,3975000)	NC_037124.1f8t16	3960000	28961	0.174438
(3446893,3475948)(3950000,3979999)(3950000,3980000)	NC_037124.1f8t16	3965000	29057	0.138381
(3451123,3480935)(3955000,3984999)(3955000,3985000)	NC_037124.1f8t16	3970000	29814	0.125677
(3456096,3485439)(3960000,3989999)(3960000,3990000)	NC_037124.1f8t16	3975000	29345	0.099431
(3460979,3490393)(3965000,3994999)(3965000,3995000)	NC_037124.1f8t16	3980000	29416	0.059755
(3465965,3495237)(3970000,3999999)(3970000,4000000)	NC_037124.1f8t16	3985000	29274	0.085112
(3470962,3500229)(3975000,4004999)(3975000,4005000)	NC_037124.1f8t16	3990000	29269	0.100683
(3475949,3504962)(3980000,4009999)(3980000,4010000)	NC_037124.1f8t16	3995000	29015	0.085732
(3480936,3509940)(3985000,4014999)(3985000,4015000)	NC_037124.1f8t16	4000000	29006	0.087250
(3485440,3514918)(3990000,4019999)(3990000,4020000)	NC_037124.1f8t16	4005000	29480	0.087763
(3490394,3519897)(3995000,4024999)(3995000,4025000)	NC_037124.1f8t16	4010000	29505	0.088317
(3495238,3524888)(4000000,4029999)(4000000,4030000)	NC_037124.1f8t16	4015000	29652	0.071026
(3500230,3529883)(4005000,4034999)(4005000,4035000)	NC_037124.1f8t16	4020000	29655	0.090851
(3504963,3534832)(4010000,4039999)(4010000,4040000)	NC_037124.1f8t16	4025000	29871	0.094745
(3509941,3539818)(4015000,4044999)(4015000,4045000)	NC_037124.1f8t16	4030000	29879	0.092688
(3514919,3544668)(4020000,4049999)(4020000,4050000)	NC_037124.1f8t16	4035000	29751	0.100201
(3519898,3549029)(4025000,4054999)(4025000,4055000)	NC_037124.1f8t16	4040000	29133	0.097724
(3524889,3554026)(4030000,4059999)(4030000,4060000)	NC_037124.1f8t16	4045000	29139	0.099234
(3529884,3558993)(4035000,4064999)(4035000,4065000)	NC_037124.1f8t16	4050000	29111	0.079339
(3534833,3563981)(4040000,4069999)(4040000,4070000)	NC_037124.1f8t16	4055000	29150	0.093363
(3539819,3568927)(4045000,4074999)(4045000,4075000)	NC_037124.1f8t16	4060000	29110	0.107604
(3544669,3573863)(4050000,4079949)(4050000,4080000)	NC_037124.1f8t16	4065000	29196	0.089652
(3549030,3577593)(4055000,4084999)(4055000,4085000)	NC_037124.1f8t16	4070000	28565	0.090751
(3554027,3582542)(4060000,4089999)(4060000,4090000)	NC_037124.1f8t16	4075000	28517	0.124056
(3558994,3586343)(4065000,4093811)(4065000,4095000)	NC_037124.1f8t16	4080000	27351	0.161457
(3563982,3590597)(4070000,4099999)(4070000,4100000)	NC_037124.1f8t16	4085000	26617	0.162261
(3568928,3595572)(4075000,4104999)(4075000,4105000)	NC_037124.1f8t16	4090000	26646	0.184629
(3573864,3596047)(4081024,4105474)(4080000,4110000)	NC_037124.1f8t16	4095000	22185	0.190974
(3577594,3598090)(4085000,4114999)(4085000,4115000)	NC_037124.1f8t16	4100000	20498	0.194688
(3582543,3603057)(4090000,4119999)(4090000,4120000)	NC_037124.1f8t16	4105000	20516	0.188237
(3586344,3607234)(4095446,4124605)(4095000,4125000)	NC_037124.1f8t16	4110000	20892	0.158496
(3590598,3608052)(4100000,4129820)(4100000,4130000)	NC_037124.1f8t16	4115000	17456	0.152640
(3595573,3612985)(4105000,4134999)(4105000,4135000)	NC_037124.1f8t16	4120000	17414	0.156038
(3596048,3616220)(4110901,4139999)(4110000,4140000)	NC_037124.1f8t16	4125000	20174	0.151030
(3598091,3621140)(4115000,4144999)(4115000,4145000)	NC_037124.1f8t16	4130000	23051	0.242643
(3603058,3626130)(4120000,4149992)(4120000,4150000)	NC_037124.1f8t16	4135000	23074	0.236987
(3607235,3631097)(4128807,4154999)(4125000,4155000)	NC_037124.1f8t16	4140000	23864	0.322490
(3608053,3635953)(4130048,4159999)(4130000,4160000)	NC_037124.1f8t16	4145000	27902	0.310079
(3612986,3640862)(4135000,4164999)(4135000,4165000)	NC_037124.1f8t16	4150000	27878	0.326097
(3616221,3645852)(4140000,4169999)(4140000,4170000)	NC_037124.1f8t16	4155000	29633	0.323455
(3621141,3649607)(4145000,4174999)(4145000,4175000)	NC_037124.1f8t16	4160000	28468	0.284555
(3626131,3653611)(4150011,4179932)(4150000,4180000)	NC_037124.1f8t16	4165000	27482	0.274628
(3631098,3655849)(4155000,4184999)(4155000,4185000)	NC_037124.1f8t16	4170000	24753	0.251409
(3635954,3660844)(4160000,4189999)(4160000,4190000)	NC_037124.1f8t16	4175000	24892	0.242082
(3640863,3665844)(4165000,4194999)(4165000,4195000)	NC_037124.1f8t16	4180000	24983	0.246882
(3645853,3670800)(4170000,4199999)(4170000,4200000)	NC_037124.1f8t16	4185000	24949	0.259161
(3649608,3675743)(4175000,4204999)(4175000,4205000)	NC_037124.1f8t16	4190000	26137	0.250469
(3653612,3680687)(4181033,4209988)(4180000,4210000)	NC_037124.1f8t16	4195000	27077	0.260995
(3655850,3683565)(4185000,4214999)(4185000,4215000)	NC_037124.1f8t16	4200000	27717	0.257964
(3660845,3687886)(4190000,4219941)(4190000,4220000)	NC_037124.1f8t16	4205000	27043	0.374992
(3665845,3687904)(4195000,4224310)(4195000,4225000)	NC_037124.1f8t16	4210000	22061	0.368464
(3670801,3688932)(4200000,4229999)(4200000,4230000)	NC_037124.1f8t16	4215000	18133	0.388206
(3675744,3693827)(4205000,4234999)(4205000,4235000)	NC_037124.1f8t16	4220000	18085	0.428120
(3680688,3698779)(4210013,4239999)(4210000,4240000)	NC_037124.1f8t16	4225000	18093	0.453514
(3683566,3703709)(4215000,4244999)(4215000,4245000)	NC_037124.1f8t16	4230000	20145	0.457017
(3687887,3708656)(4224293,4249999)(4220000,4250000)	NC_037124.1f8t16	4235000	20771	0.356921
(3687905,3713604)(4228886,4254999)(4225000,4255000)	NC_037124.1f8t16	4240000	25701	0.444006
(3688933,3718559)(4230000,4259999)(4230000,4260000)	NC_037124.1f8t16	4245000	29628	0.523894
(3693828,3723278)(4235000,4264999)(4235000,4265000)	NC_037124.1f8t16	4250000	29452	0.595729
(3698780,3728166)(4240000,4269999)(4240000,4270000)	NC_037124.1f8t16	4255000	29388	0.671043
(3703710,3732908)(4245000,4274999)(4245000,4275000)	NC_037124.1f8t16	4260000	29200	0.715908
(3708657,3737614)(4250000,4279999)(4250000,4280000)	NC_037124.1f8t16	4265000	28959	0.759517
(3713605,3742497)(4255000,4284999)(4255000,4285000)	NC_037124.1f8t16	4270000	28894	0.758012
(3718560,3747424)(4260000,4289999)(4260000,4290000)	NC_037124.1f8t16	4275000	28866	0.713038
(3723279,3752202)(4265000,4294999)(4265000,4295000)	NC_037124.1f8t16	4280000	28925	0.669388
(3728167,3757132)(4270000,4299999)(4270000,4300000)	NC_037124.1f8t16	4285000	28967	0.663158
(3732909,3760696)(4275000,4304999)(4275000,4305000)	NC_037124.1f8t16	4290000	27789	0.584581
(3737615,3765629)(4280000,4309999)(4280000,4310000)	NC_037124.1f8t16	4295000	28016	0.540634
(3742498,3770500)(4285000,4314999)(4285000,4315000)	NC_037124.1f8t16	4300000	28004	0.604128
(3747425,3775215)(4290000,4319999)(4290000,4320000)	NC_037124.1f8t16	4305000	27792	0.754806
(3752203,3779029)(4295000,4324767)(4295000,4325000)	NC_037124.1f8t16	4310000	26828	0.774760
(3757133,3781485)(4300000,4329999)(4300000,4330000)	NC_037124.1f8t16	4315000	24354	0.767978
(3760697,3783960)(4305000,4334913)(4305000,4335000)	NC_037124.1f8t16	4320000	23265	0.783236
(3765630,3788869)(4310000,4339999)(4310000,4340000)	NC_037124.1f8t16	4325000	23241	0.664722
(3770501,3793841)(4315000,4344999)(4315000,4345000)	NC_037124.1f8t16	4330000	23342	0.655755
(3775216,3797929)(4320000,4349553)(4320000,4350000)	NC_037124.1f8t16	4335000	22715	0.591816
(3779030,3801472)(4326851,4354999)(4325000,4355000)	NC_037124.1f8t16	4340000	22444	0.561304
(3781486,3806444)(4330000,4359999)(4330000,4360000)	NC_037124.1f8t16	4345000	24960	0.540451
(3783961,3811405)(4335024,4364999)(4335000,4365000)	NC_037124.1f8t16	4350000	27446	0.548996
(3788870,3816326)(4340000,4369999)(4340000,4370000)	NC_037124.1f8t16	4355000	27458	0.700523
(3793842,3821267)(4345000,4374999)(4345000,4375000)	NC_037124.1f8t16	4360000	27427	0.665766
(3797930,3826220)(4350289,4379999)(4350000,4380000)	NC_037124.1f8t16	4365000	28292	0.610289
(3801473,3831168)(4355000,4384999)(4355000,4385000)	NC_037124.1f8t16	4370000	29697	0.487073
(3806445,3836079)(4360000,4389999)(4360000,4390000)	NC_037124.1f8t16	4375000	29636	0.550419
(3811406,3841046)(4365000,4394999)(4365000,4395000)	NC_037124.1f8t16	4380000	29642	0.626292
(3816327,3846010)(4370000,4399999)(4370000,4400000)	NC_037124.1f8t16	4385000	29685	0.643961
(3821268,3850965)(4375000,4404997)(4375000,4405000)	NC_037124.1f8t16	4390000	29699	0.626394
(3826221,3855860)(4380000,4409999)(4380000,4410000)	NC_037124.1f8t16	4395000	29641	0.617348
