region	chr	midPos	Nsites
region	chr	midPos	Nsites
(722462,763496)(800000,849999)(800000,850000)	NC_037125.1f20t24	825000	41036	0.026326
(730487,772585)(810000,859999)(810000,860000)	NC_037125.1f20t24	835000	42100	0.023034
(736478,782159)(820000,869999)(820000,870000)	NC_037125.1f20t24	845000	45683	0.021468
(745825,791703)(830000,879999)(830000,880000)	NC_037125.1f20t24	855000	45880	0.020701
(755517,801471)(840000,889999)(840000,890000)	NC_037125.1f20t24	865000	45956	0.018306
(763497,811210)(850000,899999)(850000,900000)	NC_037125.1f20t24	875000	47715	0.020476
(772586,820694)(860000,909999)(860000,910000)	NC_037125.1f20t24	885000	48110	0.021147
(782160,830265)(870000,919999)(870000,920000)	NC_037125.1f20t24	895000	48107	0.020910
(791704,839764)(880000,929999)(880000,930000)	NC_037125.1f20t24	905000	48062	0.022261
(801472,849415)(890000,939999)(890000,940000)	NC_037125.1f20t24	915000	47945	0.026458
(811211,859144)(900000,949999)(900000,950000)	NC_037125.1f20t24	925000	47935	0.025459
(820695,868728)(910000,959999)(910000,960000)	NC_037125.1f20t24	935000	48035	0.022213
(830266,877460)(920000,969999)(920000,970000)	NC_037125.1f20t24	945000	47196	0.024631
(839765,886989)(930000,979999)(930000,980000)	NC_037125.1f20t24	955000	47226	0.024396
(849416,893404)(940000,989999)(940000,990000)	NC_037125.1f20t24	965000	43990	0.024338
(859145,902994)(950000,999999)(950000,1000000)	NC_037125.1f20t24	975000	43851	0.022653
(868729,912281)(960000,1009999)(960000,1010000)	NC_037125.1f20t24	985000	43554	0.024972
(877461,921463)(970000,1019999)(970000,1020000)	NC_037125.1f20t24	995000	44004	0.023930
(886990,930851)(980000,1029999)(980000,1030000)	NC_037125.1f20t24	1005000	43863	0.023529
(893405,940396)(990000,1039999)(990000,1040000)	NC_037125.1f20t24	1015000	46993	0.023925
(902995,949698)(1000000,1049999)(1000000,1050000)	NC_037125.1f20t24	1025000	46705	0.022693
(912282,959450)(1010000,1059999)(1010000,1060000)	NC_037125.1f20t24	1035000	47170	0.022777
(921464,968706)(1020000,1069999)(1020000,1070000)	NC_037125.1f20t24	1045000	47244	0.022913
(930852,974515)(1030000,1079999)(1030000,1080000)	NC_037125.1f20t24	1055000	43665	0.022813
(940397,983822)(1040000,1089999)(1040000,1090000)	NC_037125.1f20t24	1065000	43427	0.022172
(949699,993298)(1050000,1099999)(1050000,1100000)	NC_037125.1f20t24	1075000	43601	0.024067
(959451,1002688)(1060000,1109999)(1060000,1110000)	NC_037125.1f20t24	1085000	43239	0.022376
(968707,1012532)(1070000,1119999)(1070000,1120000)	NC_037125.1f20t24	1095000	43827	0.022152
(974516,1021407)(1080000,1129999)(1080000,1130000)	NC_037125.1f20t24	1105000	46893	0.022378
(983823,1027684)(1090000,1139999)(1090000,1140000)	NC_037125.1f20t24	1115000	43863	0.020999
(993299,1036409)(1100000,1149999)(1100000,1150000)	NC_037125.1f20t24	1125000	43112	0.018627
(1002689,1044457)(1110000,1159999)(1110000,1160000)	NC_037125.1f20t24	1135000	41770	0.021567
(1012533,1053993)(1120000,1169999)(1120000,1170000)	NC_037125.1f20t24	1145000	41462	0.020973
(1021408,1063260)(1130000,1179999)(1130000,1180000)	NC_037125.1f20t24	1155000	41854	0.020582
(1027685,1072151)(1140000,1189999)(1140000,1190000)	NC_037125.1f20t24	1165000	44468	0.020505
(1036410,1081106)(1150000,1199999)(1150000,1200000)	NC_037125.1f20t24	1175000	44698	0.021023
(1044458,1090681)(1160000,1209999)(1160000,1210000)	NC_037125.1f20t24	1185000	46225	0.018879
(1053994,1100056)(1170000,1219999)(1170000,1220000)	NC_037125.1f20t24	1195000	46064	0.018732
(1063261,1109160)(1180000,1229999)(1180000,1230000)	NC_037125.1f20t24	1205000	45901	0.023668
(1072152,1118623)(1190000,1239999)(1190000,1240000)	NC_037125.1f20t24	1215000	46473	0.025338
(1081107,1126491)(1200000,1249999)(1200000,1250000)	NC_037125.1f20t24	1225000	45386	0.026793
(1090682,1136067)(1210000,1259999)(1210000,1260000)	NC_037125.1f20t24	1235000	45387	0.029171
(1100057,1145629)(1220000,1269999)(1220000,1270000)	NC_037125.1f20t24	1245000	45574	0.029406
(1109161,1155224)(1230000,1279999)(1230000,1280000)	NC_037125.1f20t24	1255000	46065	0.026355
(1118624,1163428)(1240000,1289990)(1240000,1290000)	NC_037125.1f20t24	1265000	44806	0.023391
(1126492,1172752)(1250000,1299999)(1250000,1300000)	NC_037125.1f20t24	1275000	46262	0.021664
(1136068,1182380)(1260000,1309999)(1260000,1310000)	NC_037125.1f20t24	1285000	46314	0.022535
(1145630,1192107)(1270000,1319999)(1270000,1320000)	NC_037125.1f20t24	1295000	46479	0.023851
(1155225,1201716)(1280000,1329999)(1280000,1330000)	NC_037125.1f20t24	1305000	46493	0.022840
(1163429,1211425)(1290061,1339999)(1290000,1340000)	NC_037125.1f20t24	1315000	47998	0.025809
(1172753,1220977)(1300000,1349999)(1300000,1350000)	NC_037125.1f20t24	1325000	48226	0.027711
(1182381,1227333)(1310000,1359995)(1310000,1360000)	NC_037125.1f20t24	1335000	44954	0.027213
(1192108,1236375)(1320000,1369999)(1320000,1370000)	NC_037125.1f20t24	1345000	44269	0.026853
(1201717,1245577)(1330000,1379999)(1330000,1380000)	NC_037125.1f20t24	1355000	43862	0.025733
(1211426,1255198)(1340000,1389999)(1340000,1390000)	NC_037125.1f20t24	1365000	43774	0.025025
(1220978,1265035)(1350000,1399999)(1350000,1400000)	NC_037125.1f20t24	1375000	44059	0.024207
(1227334,1274224)(1360015,1409999)(1360000,1410000)	NC_037125.1f20t24	1385000	46892	0.024252
(1236376,1283279)(1370000,1419999)(1370000,1420000)	NC_037125.1f20t24	1395000	46905	0.027087
(1245578,1292797)(1380000,1429999)(1380000,1430000)	NC_037125.1f20t24	1405000	47221	0.024192
(1255199,1302108)(1390000,1439999)(1390000,1440000)	NC_037125.1f20t24	1415000	46911	0.022221
(1265036,1311691)(1400000,1449999)(1400000,1450000)	NC_037125.1f20t24	1425000	46657	0.023614
(1274225,1320119)(1410001,1459315)(1410000,1460000)	NC_037125.1f20t24	1435000	45896	0.022693
(1283280,1327191)(1420000,1469999)(1420000,1470000)	NC_037125.1f20t24	1445000	43913	0.019733
(1292798,1336392)(1430000,1479999)(1430000,1480000)	NC_037125.1f20t24	1455000	43596	0.020877
(1302109,1345817)(1440000,1489999)(1440000,1490000)	NC_037125.1f20t24	1465000	43710	0.022568
(1311692,1354117)(1450000,1499999)(1450000,1500000)	NC_037125.1f20t24	1475000	42427	0.018276
(1320120,1363009)(1460329,1509999)(1460000,1510000)	NC_037125.1f20t24	1485000	42891	0.021711
(1327192,1372190)(1470000,1519999)(1470000,1520000)	NC_037125.1f20t24	1495000	45000	0.025223
(1336393,1381817)(1480000,1529999)(1480000,1530000)	NC_037125.1f20t24	1505000	45426	0.028037
(1345818,1391416)(1490000,1539999)(1490000,1540000)	NC_037125.1f20t24	1515000	45600	0.026864
(1354118,1401192)(1500000,1549999)(1500000,1550000)	NC_037125.1f20t24	1525000	47076	0.031306
(1363010,1410795)(1510000,1559999)(1510000,1560000)	NC_037125.1f20t24	1535000	47787	0.032435
(1372191,1420422)(1520000,1569999)(1520000,1570000)	NC_037125.1f20t24	1545000	48233	0.028379
(1381818,1428227)(1530000,1579999)(1530000,1580000)	NC_037125.1f20t24	1555000	46411	0.024116
(1391417,1437450)(1540000,1589999)(1540000,1590000)	NC_037125.1f20t24	1565000	46035	0.025528
(1401193,1446761)(1550000,1599999)(1550000,1600000)	NC_037125.1f20t24	1575000	45570	0.024161
(1410796,1454682)(1560000,1609999)(1560000,1610000)	NC_037125.1f20t24	1585000	43888	0.021033
(1420423,1463993)(1570000,1619999)(1570000,1620000)	NC_037125.1f20t24	1595000	43572	0.022306
(1428228,1473068)(1580000,1629999)(1580000,1630000)	NC_037125.1f20t24	1605000	44842	0.021724
(1437451,1479424)(1590000,1639999)(1590000,1640000)	NC_037125.1f20t24	1615000	41975	0.019848
(1446762,1488974)(1600000,1649999)(1600000,1650000)	NC_037125.1f20t24	1625000	42214	0.019575
(1454683,1496863)(1610000,1659999)(1610000,1660000)	NC_037125.1f20t24	1635000	42182	0.021204
(1463994,1506304)(1620000,1669999)(1620000,1670000)	NC_037125.1f20t24	1645000	42312	0.021493
(1473069,1515401)(1630000,1679999)(1630000,1680000)	NC_037125.1f20t24	1655000	42334	0.023052
(1479425,1525224)(1640000,1689999)(1640000,1690000)	NC_037125.1f20t24	1665000	45801	0.024696
(1488975,1534812)(1650000,1699999)(1650000,1700000)	NC_037125.1f20t24	1675000	45839	0.028589
(1496864,1544342)(1660000,1709999)(1660000,1710000)	NC_037125.1f20t24	1685000	47480	0.028993
(1506305,1553883)(1670000,1719999)(1670000,1720000)	NC_037125.1f20t24	1695000	47580	0.025567
(1515402,1563544)(1680000,1729999)(1680000,1730000)	NC_037125.1f20t24	1705000	48144	0.026361
(1525225,1572858)(1690077,1739999)(1690000,1740000)	NC_037125.1f20t24	1715000	47635	0.025161
(1534813,1580401)(1700000,1749999)(1700000,1750000)	NC_037125.1f20t24	1725000	45590	0.022160
(1544343,1589562)(1710000,1759999)(1710000,1760000)	NC_037125.1f20t24	1735000	45221	0.020892
(1553884,1598584)(1720000,1769999)(1720000,1770000)	NC_037125.1f20t24	1745000	44702	0.024528
(1563545,1608012)(1730000,1779997)(1730000,1780000)	NC_037125.1f20t24	1755000	44469	0.024361
(1572859,1617216)(1740000,1789999)(1740000,1790000)	NC_037125.1f20t24	1765000	44359	0.029495
(1580402,1625622)(1750000,1799999)(1750000,1800000)	NC_037125.1f20t24	1775000	45222	0.029857
(1589563,1632869)(1760000,1809999)(1760000,1810000)	NC_037125.1f20t24	1785000	43308	0.032992
(1598585,1642330)(1770000,1819999)(1770000,1820000)	NC_037125.1f20t24	1795000	43747	0.033073
(1608013,1651793)(1780045,1829999)(1780000,1830000)	NC_037125.1f20t24	1805000	43782	0.031105
(1617217,1661232)(1790000,1839999)(1790000,1840000)	NC_037125.1f20t24	1815000	44017	0.029518
(1625623,1670512)(1800000,1849999)(1800000,1850000)	NC_037125.1f20t24	1825000	44891	0.029903
(1632870,1679332)(1810000,1859997)(1810000,1860000)	NC_037125.1f20t24	1835000	46464	0.027201
(1642331,1688648)(1820000,1869999)(1820000,1870000)	NC_037125.1f20t24	1845000	46319	0.026426
(1651794,1698200)(1830000,1879999)(1830000,1880000)	NC_037125.1f20t24	1855000	46408	0.028949
(1661233,1707273)(1840000,1889999)(1840000,1890000)	NC_037125.1f20t24	1865000	46042	0.026443
(1670513,1716679)(1850000,1899999)(1850000,1900000)	NC_037125.1f20t24	1875000	46168	0.027237
(1679333,1725966)(1860119,1909999)(1860000,1910000)	NC_037125.1f20t24	1885000	46635	0.029102
(1688649,1735411)(1870000,1919999)(1870000,1920000)	NC_037125.1f20t24	1895000	46764	0.026165
(1698201,1744852)(1880000,1929999)(1880000,1930000)	NC_037125.1f20t24	1905000	46653	0.021743
(1707274,1754379)(1890000,1939999)(1890000,1940000)	NC_037125.1f20t24	1915000	47107	0.023087
(1716680,1763993)(1900000,1949999)(1900000,1950000)	NC_037125.1f20t24	1925000	47315	0.022306
(1725967,1773460)(1910000,1959999)(1910000,1960000)	NC_037125.1f20t24	1935000	47495	0.021246
(1735412,1783284)(1920000,1969999)(1920000,1970000)	NC_037125.1f20t24	1945000	47874	0.021462
(1744853,1793024)(1930000,1979996)(1930000,1980000)	NC_037125.1f20t24	1955000	48173	0.022909
(1754380,1802259)(1940000,1989999)(1940000,1990000)	NC_037125.1f20t24	1965000	47881	0.020884
(1763994,1810614)(1950000,1999999)(1950000,2000000)	NC_037125.1f20t24	1975000	46622	0.021472
(1773461,1819576)(1960000,2009999)(1960000,2010000)	NC_037125.1f20t24	1985000	46117	0.021049
(1783285,1827111)(1970000,2019976)(1970000,2020000)	NC_037125.1f20t24	1995000	43828	0.024598
(1793025,1829576)(1980000,2029119)(1980000,2030000)	NC_037125.1f20t24	2005000	36553	0.026496
(1802260,1836953)(1990000,2039870)(1990000,2040000)	NC_037125.1f20t24	2015000	34695	0.028015
(1810615,1842190)(2000000,2049999)(2000000,2050000)	NC_037125.1f20t24	2025000	31577	0.027492
(1819577,1847317)(2010000,2055445)(2010000,2060000)	NC_037125.1f20t24	2035000	27742	0.027539
(1827112,1853232)(2026126,2069999)(2020000,2070000)	NC_037125.1f20t24	2045000	26122	0.023530
(1829577,1861109)(2030008,2079999)(2030000,2080000)	NC_037125.1f20t24	2055000	31534	0.023777
(1836954,1867855)(2043855,2089999)(2040000,2090000)	NC_037125.1f20t24	2065000	30903	0.021804
(1842191,1874918)(2050000,2099999)(2050000,2100000)	NC_037125.1f20t24	2075000	32729	0.021138
(1847318,1884251)(2062015,2109999)(2060000,2110000)	NC_037125.1f20t24	2085000	36935	0.019873
(1853233,1891188)(2070000,2119986)(2070000,2120000)	NC_037125.1f20t24	2095000	37957	0.017447
(1861110,1896800)(2080000,2129999)(2080000,2130000)	NC_037125.1f20t24	2105000	35692	0.016196
(1867856,1906521)(2090000,2139999)(2090000,2140000)	NC_037125.1f20t24	2115000	38667	0.016734
(1874919,1915800)(2100000,2149999)(2100000,2150000)	NC_037125.1f20t24	2125000	40883	0.017009
(1884252,1924674)(2110000,2159999)(2110000,2160000)	NC_037125.1f20t24	2135000	40424	0.019079
(1891189,1931411)(2120006,2169999)(2120000,2170000)	NC_037125.1f20t24	2145000	40224	0.022094
(1896801,1932876)(2130000,2171486)(2130000,2180000)	NC_037125.1f20t24	2155000	36077	0.025476
(1906522,1932876)(2140000,2171486)(2140000,2190000)	NC_037125.1f20t24	2165000	26356	0.025847
(1915801,1933754)(2150000,2199585)(2150000,2200000)	NC_037125.1f20t24	2175000	17955	0.030730
(1924675,1933754)(2160000,2199585)(2160000,2210000)	NC_037125.1f20t24	2185000	9081	0.029899
(1931412,1937795)(2170000,2219445)(2170000,2220000)	NC_037125.1f20t24	2195000	6385	0.047558
(1932877,1939272)(2198666,2226309)(2180000,2230000)	NC_037125.1f20t24	2205000	6397	0.044209
(1932877,1939272)(2198666,2226309)(2190000,2240000)	NC_037125.1f20t24	2215000	6397	0.044209
(1933755,1941797)(2213627,2245280)(2200000,2250000)	NC_037125.1f20t24	2225000	8044	0.036659
(1933755,1943327)(2213627,2259999)(2210000,2260000)	NC_037125.1f20t24	2235000	9574	0.036481
(1937796,1946809)(2220463,2265809)(2220000,2270000)	NC_037125.1f20t24	2245000	9015	0.027596
(1939273,1946809)(2241977,2265809)(2230000,2280000)	NC_037125.1f20t24	2255000	7538	0.028968
(1939273,1947440)(2241977,2284048)(2240000,2290000)	NC_037125.1f20t24	2265000	8169	0.028897
(1941798,1947440)(2256684,2284048)(2250000,2300000)	NC_037125.1f20t24	2275000	5644	0.029392
(1943328,1949889)(2260000,2309999)(2260000,2310000)	NC_037125.1f20t24	2285000	6563	0.028912
(1946810,1959798)(2280148,2319999)(2270000,2320000)	NC_037125.1f20t24	2295000	12990	0.038917
(1946810,1969787)(2280148,2329999)(2280000,2330000)	NC_037125.1f20t24	2305000	22979	0.028211
(1947441,1979780)(2307521,2339999)(2290000,2340000)	NC_037125.1f20t24	2315000	32341	0.029327
(1947441,1989318)(2307521,2349999)(2300000,2350000)	NC_037125.1f20t24	2325000	41879	0.023872
(1949890,1999169)(2310000,2359999)(2310000,2360000)	NC_037125.1f20t24	2335000	49281	0.019121
(1959799,2006822)(2320000,2369999)(2320000,2370000)	NC_037125.1f20t24	2345000	47025	0.015839
(1969788,2016707)(2330000,2379999)(2330000,2380000)	NC_037125.1f20t24	2355000	46921	0.018362
(1979781,2025323)(2340000,2389999)(2340000,2390000)	NC_037125.1f20t24	2365000	45544	0.020226
(1989319,2035234)(2350000,2399999)(2350000,2400000)	NC_037125.1f20t24	2375000	45917	0.024047
(1999170,2045200)(2360000,2409999)(2360000,2410000)	NC_037125.1f20t24	2385000	46032	0.028907
(2006823,2055117)(2370000,2419999)(2370000,2420000)	NC_037125.1f20t24	2395000	48296	0.027247
(2016708,2065097)(2380000,2429999)(2380000,2430000)	NC_037125.1f20t24	2405000	48391	0.020002
(2025324,2072938)(2390000,2439999)(2390000,2440000)	NC_037125.1f20t24	2415000	47616	0.017750
(2035235,2082672)(2400000,2449999)(2400000,2450000)	NC_037125.1f20t24	2425000	47439	0.017853
(2045201,2092666)(2410000,2459999)(2410000,2460000)	NC_037125.1f20t24	2435000	47467	0.019355
(2055118,2102303)(2420000,2469999)(2420000,2470000)	NC_037125.1f20t24	2445000	47187	0.019007
(2065098,2111829)(2430000,2479999)(2430000,2480000)	NC_037125.1f20t24	2455000	46733	0.023023
(2072939,2121813)(2440000,2489999)(2440000,2490000)	NC_037125.1f20t24	2465000	48876	0.026096
(2082673,2131738)(2450000,2499999)(2450000,2500000)	NC_037125.1f20t24	2475000	49067	0.025212
(2092667,2141738)(2460000,2509999)(2460000,2510000)	NC_037125.1f20t24	2485000	49073	0.022605
(2102304,2151308)(2470000,2519592)(2470000,2520000)	NC_037125.1f20t24	2495000	49006	0.025877
(2111830,2159740)(2480000,2529999)(2480000,2530000)	NC_037125.1f20t24	2505000	47912	0.029945
(2121814,2169716)(2490000,2539999)(2490000,2540000)	NC_037125.1f20t24	2515000	47904	0.028302
(2131739,2179699)(2500000,2549999)(2500000,2550000)	NC_037125.1f20t24	2525000	47962	0.028460
(2141739,2189691)(2510000,2559999)(2510000,2560000)	NC_037125.1f20t24	2535000	47954	0.027836
(2151309,2199668)(2521256,2569999)(2520000,2570000)	NC_037125.1f20t24	2545000	48361	0.018555
(2159741,2209372)(2530000,2579999)(2530000,2580000)	NC_037125.1f20t24	2555000	49633	0.014921
(2169717,2218547)(2540000,2589999)(2540000,2590000)	NC_037125.1f20t24	2565000	48832	0.010410
(2179700,2227709)(2550000,2599999)(2550000,2600000)	NC_037125.1f20t24	2575000	48011	0.009675
(2189692,2237544)(2560000,2609999)(2560000,2610000)	NC_037125.1f20t24	2585000	47854	0.010384
(2199669,2247483)(2570000,2619999)(2570000,2620000)	NC_037125.1f20t24	2595000	47816	0.016143
(2209373,2257404)(2580000,2629999)(2580000,2630000)	NC_037125.1f20t24	2605000	48033	0.026623
(2218548,2267359)(2590000,2639999)(2590000,2640000)	NC_037125.1f20t24	2615000	48813	0.039583
(2227710,2277343)(2600000,2649999)(2600000,2650000)	NC_037125.1f20t24	2625000	49635	0.038197
(2237545,2286681)(2610000,2659999)(2610000,2660000)	NC_037125.1f20t24	2635000	49138	0.039373
(2247484,2296681)(2620000,2669999)(2620000,2670000)	NC_037125.1f20t24	2645000	49199	0.036894
(2257405,2306637)(2630000,2679999)(2630000,2680000)	NC_037125.1f20t24	2655000	49234	0.032221
(2267360,2316624)(2640000,2689999)(2640000,2690000)	NC_037125.1f20t24	2665000	49266	0.022769
(2277344,2326566)(2650000,2699999)(2650000,2700000)	NC_037125.1f20t24	2675000	49224	0.022254
(2286682,2336525)(2660000,2709999)(2660000,2710000)	NC_037125.1f20t24	2685000	49845	0.020447
(2296682,2346512)(2670000,2719999)(2670000,2720000)	NC_037125.1f20t24	2695000	49832	0.018099
(2306638,2354764)(2680000,2729298)(2680000,2730000)	NC_037125.1f20t24	2705000	48128	0.017361
(2316625,2363164)(2690000,2739064)(2690000,2740000)	NC_037125.1f20t24	2715000	46541	0.015822
(2326567,2369645)(2700000,2749999)(2700000,2750000)	NC_037125.1f20t24	2725000	43080	0.013182
(2336526,2379599)(2710000,2759999)(2710000,2760000)	NC_037125.1f20t24	2735000	43075	0.014275
(2346513,2389485)(2720000,2769999)(2720000,2770000)	NC_037125.1f20t24	2745000	42974	0.014800
(2354765,2399152)(2730646,2779996)(2730000,2780000)	NC_037125.1f20t24	2755000	44389	0.015901
(2363165,2409052)(2741394,2789999)(2740000,2790000)	NC_037125.1f20t24	2765000	45889	0.018707
(2369646,2418151)(2750000,2799999)(2750000,2800000)	NC_037125.1f20t24	2775000	48507	0.021659
(2379600,2427839)(2760000,2809999)(2760000,2810000)	NC_037125.1f20t24	2785000	48241	0.023748
(2389486,2436740)(2770000,2819999)(2770000,2820000)	NC_037125.1f20t24	2795000	47256	0.016714
(2399153,2446735)(2780000,2829999)(2780000,2830000)	NC_037125.1f20t24	2805000	47584	0.017903
(2409053,2456700)(2790000,2839999)(2790000,2840000)	NC_037125.1f20t24	2815000	47649	0.017503
(2418152,2466651)(2800000,2849999)(2800000,2850000)	NC_037125.1f20t24	2825000	48501	0.016137
(2427840,2476606)(2810000,2859999)(2810000,2860000)	NC_037125.1f20t24	2835000	48768	0.011830
(2436741,2484452)(2820000,2869999)(2820000,2870000)	NC_037125.1f20t24	2845000	47713	0.020191
(2446736,2494425)(2830000,2879999)(2830000,2880000)	NC_037125.1f20t24	2855000	47691	0.021770
(2456701,2504388)(2840000,2889999)(2840000,2890000)	NC_037125.1f20t24	2865000	47689	0.023180
(2466652,2513199)(2850000,2899999)(2850000,2900000)	NC_037125.1f20t24	2875000	46549	0.020540
(2476607,2523171)(2860000,2909999)(2860000,2910000)	NC_037125.1f20t24	2885000	46566	0.027858
(2484453,2533014)(2870000,2919999)(2870000,2920000)	NC_037125.1f20t24	2895000	48563	0.027518
(2494426,2542867)(2880000,2929999)(2880000,2930000)	NC_037125.1f20t24	2905000	48443	0.024347
(2504389,2552799)(2890000,2939999)(2890000,2940000)	NC_037125.1f20t24	2915000	48412	0.021682
(2513200,2562785)(2900000,2949999)(2900000,2950000)	NC_037125.1f20t24	2925000	49587	0.025435
(2523172,2572074)(2910000,2959999)(2910000,2960000)	NC_037125.1f20t24	2935000	48904	0.020855
(2533015,2582074)(2920000,2969999)(2920000,2970000)	NC_037125.1f20t24	2945000	49061	0.020335
(2542868,2592072)(2930000,2979999)(2930000,2980000)	NC_037125.1f20t24	2955000	49206	0.019521
(2552800,2602018)(2940000,2989999)(2940000,2990000)	NC_037125.1f20t24	2965000	49220	0.023420
(2562786,2611987)(2950000,2999999)(2950000,3000000)	NC_037125.1f20t24	2975000	49203	0.025231
(2572075,2621866)(2960000,3009999)(2960000,3010000)	NC_037125.1f20t24	2985000	49793	0.024750
(2582075,2631645)(2970000,3019999)(2970000,3020000)	NC_037125.1f20t24	2995000	49572	0.027773
(2592073,2641566)(2980000,3029999)(2980000,3030000)	NC_037125.1f20t24	3005000	49495	0.025486
(2602019,2651483)(2990000,3039999)(2990000,3040000)	NC_037125.1f20t24	3015000	49466	0.025381
(2611988,2661477)(3000000,3049999)(3000000,3050000)	NC_037125.1f20t24	3025000	49491	0.022137
(2621867,2671426)(3010000,3059999)(3010000,3060000)	NC_037125.1f20t24	3035000	49561	0.019027
(2631646,2681411)(3020000,3069999)(3020000,3070000)	NC_037125.1f20t24	3045000	49767	0.014982
(2641567,2691377)(3030000,3079999)(3030000,3080000)	NC_037125.1f20t24	3055000	49812	0.018183
(2651484,2701288)(3040000,3089999)(3040000,3090000)	NC_037125.1f20t24	3065000	49806	0.017243
(2661478,2706774)(3050000,3099999)(3050000,3100000)	NC_037125.1f20t24	3075000	45298	0.021028
(2671427,2716694)(3060000,3109998)(3060000,3110000)	NC_037125.1f20t24	3085000	45269	0.024021
(2681412,2723567)(3070000,3119999)(3070000,3120000)	NC_037125.1f20t24	3095000	42157	0.025737
(2691378,2732697)(3080000,3129999)(3080000,3130000)	NC_037125.1f20t24	3105000	41321	0.021684
(2701289,2742696)(3090000,3139999)(3090000,3140000)	NC_037125.1f20t24	3115000	41409	0.022097
(2706775,2752674)(3100000,3149999)(3100000,3150000)	NC_037125.1f20t24	3125000	45901	0.025337
(2716695,2760448)(3110016,3159999)(3110000,3160000)	NC_037125.1f20t24	3135000	43755	0.022893
(2723568,2768131)(3120000,3169999)(3120000,3170000)	NC_037125.1f20t24	3145000	44565	0.020573
(2732698,2777922)(3130000,3179999)(3130000,3180000)	NC_037125.1f20t24	3155000	45226	0.018894
(2742697,2787833)(3140000,3189999)(3140000,3190000)	NC_037125.1f20t24	3165000	45138	0.018016
(2752675,2797512)(3150000,3199955)(3150000,3200000)	NC_037125.1f20t24	3175000	44839	0.015930
(2760449,2806349)(3160000,3209999)(3160000,3210000)	NC_037125.1f20t24	3185000	45902	0.023383
(2768132,2816329)(3170000,3219999)(3170000,3220000)	NC_037125.1f20t24	3195000	48199	0.022008
(2777923,2826290)(3180000,3229999)(3180000,3230000)	NC_037125.1f20t24	3205000	48369	0.028124
(2787834,2836286)(3190000,3239999)(3190000,3240000)	NC_037125.1f20t24	3215000	48454	0.030443
(2797513,2846254)(3200047,3249999)(3200000,3250000)	NC_037125.1f20t24	3225000	48743	0.026045
(2806350,2855870)(3210000,3259641)(3210000,3260000)	NC_037125.1f20t24	3235000	49522	0.022862
(2816330,2863059)(3220000,3269999)(3220000,3270000)	NC_037125.1f20t24	3245000	46731	0.026836
(2826291,2870221)(3230000,3279999)(3230000,3280000)	NC_037125.1f20t24	3255000	43932	0.025227
(2836287,2880215)(3240000,3289999)(3240000,3290000)	NC_037125.1f20t24	3265000	43930	0.024518
(2846255,2890214)(3250000,3299999)(3250000,3300000)	NC_037125.1f20t24	3275000	43961	0.028921
(2855871,2900173)(3262808,3309999)(3260000,3310000)	NC_037125.1f20t24	3285000	44304	0.030524
(2863060,2910084)(3270000,3319999)(3270000,3320000)	NC_037125.1f20t24	3295000	47026	0.031578
(2870222,2919922)(3280000,3329999)(3280000,3330000)	NC_037125.1f20t24	3305000	49702	0.030403
(2880216,2929265)(3290000,3339999)(3290000,3340000)	NC_037125.1f20t24	3315000	49051	0.027865
(2890215,2939215)(3300000,3349999)(3300000,3350000)	NC_037125.1f20t24	3325000	49002	0.023607
(2900174,2949168)(3310000,3359999)(3310000,3360000)	NC_037125.1f20t24	3335000	48996	0.021825
(2910085,2957678)(3320000,3369999)(3320000,3370000)	NC_037125.1f20t24	3345000	47595	0.017997
(2919923,2967669)(3330000,3379999)(3330000,3380000)	NC_037125.1f20t24	3355000	47748	0.015950
(2929266,2977651)(3340000,3389999)(3340000,3390000)	NC_037125.1f20t24	3365000	48387	0.016381
(2939216,2987594)(3350000,3399999)(3350000,3400000)	NC_037125.1f20t24	3375000	48380	0.014651
(2949169,2997591)(3360000,3409999)(3360000,3410000)	NC_037125.1f20t24	3385000	48424	0.012185
(2957679,3007557)(3370000,3419999)(3370000,3420000)	NC_037125.1f20t24	3395000	49880	0.017887
(2967670,3017549)(3380000,3429999)(3380000,3430000)	NC_037125.1f20t24	3405000	49881	0.018896
(2977652,3026366)(3390000,3439999)(3390000,3440000)	NC_037125.1f20t24	3415000	48716	0.023011
(2987595,3036339)(3400000,3449999)(3400000,3450000)	NC_037125.1f20t24	3425000	48746	0.030549
(2997592,3046316)(3410000,3459999)(3410000,3460000)	NC_037125.1f20t24	3435000	48726	0.032716
(3007558,3056261)(3420000,3469999)(3420000,3470000)	NC_037125.1f20t24	3445000	48705	0.036614
(3017550,3065594)(3430000,3479999)(3430000,3480000)	NC_037125.1f20t24	3455000	48046	0.038644
(3026367,3075497)(3440000,3489999)(3440000,3490000)	NC_037125.1f20t24	3465000	49132	0.036308
(3036340,3085267)(3450000,3499999)(3450000,3500000)	NC_037125.1f20t24	3475000	48929	0.031009
(3046317,3095181)(3460000,3509999)(3460000,3510000)	NC_037125.1f20t24	3485000	48866	0.026744
(3056262,3105106)(3470000,3519999)(3470000,3520000)	NC_037125.1f20t24	3495000	48846	0.027422
(3065595,3114901)(3480000,3529999)(3480000,3530000)	NC_037125.1f20t24	3505000	49308	0.029037
(3075498,3124874)(3490000,3539999)(3490000,3540000)	NC_037125.1f20t24	3515000	49378	0.026843
(3085268,3134574)(3500000,3549999)(3500000,3550000)	NC_037125.1f20t24	3525000	49308	0.025412
